Date,zone,centre,Price
07-02-07,3,PATNA,120
07-02-07,2,RAJKOT,120
07-02-07,2,PANAJI,100
07-02-07,1,SHIMLA,100
07-02-07,1,MANDI,NA
07-02-07,1,SRINAGAR,NA
07-02-07,1,JAMMU,NA
07-02-07,2,BHOPAL,110
07-02-07,2,INDORE,100
07-02-07,3,AIZAWL,100
07-02-07,3,BHUBANESHWAR,130
07-02-07,3,CUTTACK,150
07-02-07,2,JODHPUR,NA
07-02-07,4,MADURAI,160
07-02-07,3,KOLKATA,100
07-02-07,1,CHANDIGARH,80
07-02-07,1,KANPUR,160
14-02-07,3,BHUBANESHWAR,130
14-02-07,4,THIRUVANANTHAPURAM,80
14-02-07,1,KARNAL,140
14-02-07,2,JAIPUR,80
14-02-07,1,LUCKNOW,180
14-02-07,4,BANGALORE,220
14-02-07,3,AIZAWL,100
14-02-07,3,KOLKATA,100
14-02-07,2,AHMEDABAD,140
14-02-07,2,RAJKOT,120
14-02-07,2,PANAJI,100
14-02-07,1,SRINAGAR,NA
14-02-07,1,JAMMU,NA
14-02-07,2,BHOPAL,110
14-02-07,2,INDORE,100
14-02-07,3,SHILLONG,120
14-02-07,1,AMRITSAR,160
14-02-07,1,LUDHIANA,160
14-02-07,2,JODHPUR,NA
14-02-07,4,MADURAI,160
14-02-07,1,CHANDIGARH,80
14-02-07,4,PONDICHERRY,150
14-02-07,1,HISAR,100
14-02-07,3,AGARTALA,100
14-02-07,1,MANDI,NA
14-02-07,1,SHIMLA,100
14-02-07,1,KANPUR,160
14-02-07,4,HYDERABAD,120
14-02-07,4,VIJAYAWADA,120
14-02-07,1,DELHI,110
14-02-07,2,MUMBAI,136
14-02-07,2,NAGPUR,100
14-02-07,3,CUTTACK,150
14-02-07,4,CHENNAI,NA
14-02-07,4,ERNAKULAM,74
14-02-07,3,GUWAHATI,NA
14-02-07,3,PATNA,120
21-02-07,1,DELHI,110
21-02-07,1,HISAR,100
21-02-07,2,JAIPUR,80
21-02-07,3,KOLKATA,100
21-02-07,1,LUDHIANA,160
21-02-07,3,BHUBANESHWAR,130
21-02-07,4,BANGALORE,220
21-02-07,1,LUCKNOW,180
21-02-07,3,GUWAHATI,NA
21-02-07,2,MUMBAI,136
21-02-07,2,NAGPUR,100
21-02-07,1,SHIMLA,100
21-02-07,2,AHMEDABAD,140
21-02-07,2,RAJKOT,120
21-02-07,2,PANAJI,100
21-02-07,1,SRINAGAR,NA
21-02-07,1,JAMMU,NA
21-02-07,4,THIRUVANANTHAPURAM,80
21-02-07,4,ERNAKULAM,74
21-02-07,2,BHOPAL,110
21-02-07,3,AGARTALA,100
21-02-07,4,CHENNAI,NA
21-02-07,4,VIJAYAWADA,120
21-02-07,1,KANPUR,160
21-02-07,4,PONDICHERRY,150
21-02-07,3,PATNA,120
21-02-07,1,AMRITSAR,160
21-02-07,2,INDORE,100
21-02-07,3,SHILLONG,120
21-02-07,2,JODHPUR,NA
21-02-07,4,MADURAI,160
21-02-07,1,CHANDIGARH,80
21-02-07,3,AIZAWL,100
21-02-07,4,HYDERABAD,120
21-02-07,3,CUTTACK,150
21-02-07,1,KARNAL,140
21-02-07,1,MANDI,NA
28-02-07,1,DELHI,109.5
28-02-07,2,JAIPUR,80
28-02-07,4,BANGALORE,220
28-02-07,3,PATNA,120
28-02-07,2,NAGPUR,100
28-02-07,3,CUTTACK,150
28-02-07,4,HYDERABAD,120
28-02-07,4,VIJAYAWADA,120
28-02-07,3,GUWAHATI,NA
28-02-07,2,AHMEDABAD,140
28-02-07,2,RAJKOT,120
28-02-07,1,SHIMLA,100
28-02-07,1,MANDI,NA
28-02-07,1,SRINAGAR,NA
28-02-07,1,JAMMU,NA
28-02-07,4,THIRUVANANTHAPURAM,80
28-02-07,4,ERNAKULAM,74
28-02-07,2,BHOPAL,110
28-02-07,2,INDORE,100
28-02-07,3,SHILLONG,120
28-02-07,3,AIZAWL,100
28-02-07,2,JODHPUR,NA
28-02-07,4,CHENNAI,NA
28-02-07,4,MADURAI,160
28-02-07,3,KOLKATA,100
28-02-07,1,CHANDIGARH,80
28-02-07,4,PONDICHERRY,150
28-02-07,2,MUMBAI,136
28-02-07,1,KANPUR,180
28-02-07,3,BHUBANESHWAR,130
28-02-07,1,AMRITSAR,160
28-02-07,2,PANAJI,100
28-02-07,1,KARNAL,140
28-02-07,3,AGARTALA,100
28-02-07,1,LUCKNOW,180
28-02-07,1,HISAR,100
28-02-07,1,LUDHIANA,160
07-03-07,1,DELHI,109.5
07-03-07,2,MUMBAI,136
07-03-07,2,NAGPUR,100
07-03-07,4,HYDERABAD,120
07-03-07,4,VIJAYAWADA,120
07-03-07,4,BANGALORE,220
07-03-07,1,HISAR,100
07-03-07,1,SHIMLA,100
07-03-07,3,AGARTALA,100
07-03-07,2,BHOPAL,110
07-03-07,2,INDORE,100
07-03-07,3,PATNA,120
07-03-07,2,AHMEDABAD,140
07-03-07,2,RAJKOT,120
07-03-07,2,PANAJI,100
07-03-07,1,SRINAGAR,NA
07-03-07,1,KANPUR,180
07-03-07,1,LUCKNOW,180
07-03-07,1,KARNAL,140
07-03-07,3,BHUBANESHWAR,130
07-03-07,1,JAMMU,NA
07-03-07,4,THIRUVANANTHAPURAM,80
07-03-07,4,ERNAKULAM,74
07-03-07,3,SHILLONG,120
07-03-07,1,AMRITSAR,160
07-03-07,1,LUDHIANA,160
07-03-07,2,JODHPUR,NA
07-03-07,4,CHENNAI,NA
07-03-07,4,MADURAI,160
07-03-07,1,CHANDIGARH,80
07-03-07,4,PONDICHERRY,150
07-03-07,3,AIZAWL,100
07-03-07,3,GUWAHATI,NA
07-03-07,3,CUTTACK,150
07-03-07,2,JAIPUR,80
07-03-07,3,KOLKATA,100
07-03-07,1,MANDI,NA
14-03-07,4,HYDERABAD,120
14-03-07,1,KARNAL,140
14-03-07,2,PANAJI,100
14-03-07,1,MANDI,NA
14-03-07,1,AMRITSAR,160
14-03-07,4,BANGALORE,220
14-03-07,1,DELHI,110
14-03-07,4,PONDICHERRY,150
14-03-07,4,VIJAYAWADA,120
14-03-07,3,AGARTALA,100
14-03-07,2,MUMBAI,136
14-03-07,2,NAGPUR,100
14-03-07,2,BHOPAL,110
14-03-07,2,INDORE,100
14-03-07,2,AHMEDABAD,140
14-03-07,2,RAJKOT,120
14-03-07,3,BHUBANESHWAR,130
14-03-07,1,HISAR,100
14-03-07,2,JAIPUR,80
14-03-07,1,SHIMLA,100
14-03-07,3,SHILLONG,120
14-03-07,3,GUWAHATI,NA
14-03-07,1,SRINAGAR,NA
14-03-07,1,JAMMU,NA
14-03-07,4,THIRUVANANTHAPURAM,80
14-03-07,4,ERNAKULAM,74
14-03-07,3,AIZAWL,100
14-03-07,2,JODHPUR,NA
14-03-07,4,CHENNAI,NA
14-03-07,4,MADURAI,160
14-03-07,1,LUCKNOW,180
14-03-07,1,KANPUR,180
14-03-07,3,KOLKATA,100
14-03-07,1,CHANDIGARH,80
14-03-07,3,CUTTACK,150
14-03-07,3,PATNA,120
14-03-07,1,LUDHIANA,160
21-03-07,2,BHOPAL,110
21-03-07,2,INDORE,100
21-03-07,3,AIZAWL,100
21-03-07,1,AMRITSAR,160
21-03-07,1,LUDHIANA,160
21-03-07,2,JODHPUR,NA
21-03-07,4,MADURAI,160
21-03-07,1,CHANDIGARH,80
21-03-07,1,MANDI,NA
21-03-07,4,BANGALORE,220
21-03-07,3,SHILLONG,120
21-03-07,3,KOLKATA,100
21-03-07,1,SHIMLA,100
21-03-07,2,NAGPUR,105
21-03-07,4,PONDICHERRY,150
21-03-07,1,KANPUR,120
21-03-07,2,JAIPUR,80
21-03-07,2,MUMBAI,136
21-03-07,2,RAJKOT,120
21-03-07,4,CHENNAI,NA
21-03-07,1,DELHI,110
21-03-07,1,LUCKNOW,180
21-03-07,2,AHMEDABAD,140
21-03-07,1,HISAR,100
21-03-07,3,CUTTACK,150
21-03-07,4,HYDERABAD,120
21-03-07,4,VIJAYAWADA,120
21-03-07,3,GUWAHATI,NA
21-03-07,3,PATNA,120
21-03-07,2,PANAJI,100
21-03-07,1,SRINAGAR,NA
21-03-07,1,JAMMU,NA
21-03-07,4,THIRUVANANTHAPURAM,80
21-03-07,4,ERNAKULAM,74
21-03-07,1,KARNAL,140
21-03-07,3,AGARTALA,100
21-03-07,3,BHUBANESHWAR,130
28-03-07,3,BHUBANESHWAR,130
28-03-07,4,ERNAKULAM,80
28-03-07,1,DELHI,109.5
28-03-07,1,HISAR,100
28-03-07,1,KARNAL,140
28-03-07,3,GUWAHATI,NA
28-03-07,3,KOLKATA,100
28-03-07,3,CUTTACK,150
28-03-07,2,MUMBAI,136
28-03-07,4,HYDERABAD,120
28-03-07,4,VIJAYAWADA,120
28-03-07,1,KANPUR,120
28-03-07,2,AHMEDABAD,140
28-03-07,2,RAJKOT,120
28-03-07,2,BHOPAL,110
28-03-07,4,THIRUVANANTHAPURAM,80
28-03-07,2,NAGPUR,105
28-03-07,1,LUCKNOW,180
28-03-07,4,BANGALORE,220
28-03-07,3,AIZAWL,100
28-03-07,3,SHILLONG,120
28-03-07,4,PONDICHERRY,150
28-03-07,3,AGARTALA,100
28-03-07,3,PATNA,120
28-03-07,2,PANAJI,100
28-03-07,1,SHIMLA,100
28-03-07,1,MANDI,NA
28-03-07,1,SRINAGAR,NA
28-03-07,1,JAMMU,NA
28-03-07,2,INDORE,100
28-03-07,1,AMRITSAR,160
28-03-07,1,LUDHIANA,160
28-03-07,2,JAIPUR,80
28-03-07,2,JODHPUR,NA
28-03-07,4,CHENNAI,NA
28-03-07,4,MADURAI,160
28-03-07,1,CHANDIGARH,80
04-04-07,3,CUTTACK,150
04-04-07,4,PONDICHERRY,150
04-04-07,2,NAGPUR,105
04-04-07,2,JAIPUR,80
04-04-07,2,RAJKOT,120
04-04-07,3,AGARTALA,100
04-04-07,1,KANPUR,115
04-04-07,1,LUCKNOW,180
04-04-07,4,BANGALORE,220
04-04-07,4,HYDERABAD,120
04-04-07,4,VIJAYAWADA,120
04-04-07,3,GUWAHATI,NA
04-04-07,3,PATNA,120
04-04-07,1,MANDI,NA
04-04-07,1,SRINAGAR,NA
04-04-07,1,JAMMU,NA
04-04-07,4,THIRUVANANTHAPURAM,80
04-04-07,4,ERNAKULAM,80
04-04-07,3,SHILLONG,120
04-04-07,1,AMRITSAR,160
04-04-07,1,LUDHIANA,160
04-04-07,2,JODHPUR,NA
04-04-07,4,CHENNAI,NA
04-04-07,4,MADURAI,160
04-04-07,3,KOLKATA,100
04-04-07,1,CHANDIGARH,80
04-04-07,1,DELHI,109.5
04-04-07,3,BHUBANESHWAR,130
04-04-07,1,SHIMLA,100
04-04-07,1,KARNAL,140
04-04-07,2,AHMEDABAD,140
04-04-07,2,BHOPAL,110
04-04-07,2,INDORE,100
04-04-07,2,PANAJI,100
04-04-07,3,AIZAWL,100
04-04-07,1,HISAR,100
04-04-07,2,MUMBAI,136
11-04-07,1,HISAR,100
11-04-07,2,AHMEDABAD,140
11-04-07,4,CHENNAI,210
11-04-07,3,SHILLONG,120
11-04-07,2,INDORE,100
11-04-07,1,AMRITSAR,160
11-04-07,1,LUDHIANA,160
11-04-07,4,HYDERABAD,120
11-04-07,4,VIJAYAWADA,120
11-04-07,4,BANGALORE,220
11-04-07,2,MUMBAI,138
11-04-07,2,NAGPUR,105
11-04-07,3,CUTTACK,150
11-04-07,3,BHUBANESHWAR,130
11-04-07,3,KOLKATA,100
11-04-07,1,KANPUR,115
11-04-07,1,LUCKNOW,180
11-04-07,1,SHIMLA,100
11-04-07,2,JAIPUR,80
11-04-07,1,MANDI,NA
11-04-07,1,DELHI,108
11-04-07,2,BHOPAL,110
11-04-07,2,RAJKOT,120
11-04-07,3,AGARTALA,100
11-04-07,1,KARNAL,140
11-04-07,3,GUWAHATI,NA
11-04-07,3,PATNA,120
11-04-07,2,PANAJI,100
11-04-07,1,SRINAGAR,NA
11-04-07,1,JAMMU,NA
11-04-07,4,THIRUVANANTHAPURAM,80
11-04-07,4,ERNAKULAM,80
11-04-07,3,AIZAWL,100
11-04-07,2,JODHPUR,NA
11-04-07,4,MADURAI,160
11-04-07,1,CHANDIGARH,80
11-04-07,4,PONDICHERRY,150
18-04-07,1,HISAR,100
18-04-07,1,KARNAL,120
18-04-07,3,BHUBANESHWAR,130
18-04-07,3,GUWAHATI,NA
18-04-07,2,JAIPUR,80
18-04-07,1,MANDI,NA
18-04-07,1,SHIMLA,100
18-04-07,3,KOLKATA,100
18-04-07,4,BANGALORE,220
18-04-07,4,HYDERABAD,120
18-04-07,2,INDORE,100
18-04-07,3,AGARTALA,100
18-04-07,3,AIZAWL,120
18-04-07,2,MUMBAI,138
18-04-07,4,VIJAYAWADA,120
18-04-07,3,PATNA,120
18-04-07,2,AHMEDABAD,140
18-04-07,2,RAJKOT,120
18-04-07,2,PANAJI,100
18-04-07,1,SRINAGAR,NA
18-04-07,1,JAMMU,NA
18-04-07,4,THIRUVANANTHAPURAM,80
18-04-07,4,ERNAKULAM,80
18-04-07,3,SHILLONG,120
18-04-07,1,AMRITSAR,160
18-04-07,1,LUDHIANA,160
18-04-07,2,JODHPUR,NA
18-04-07,4,MADURAI,160
18-04-07,1,LUCKNOW,180
18-04-07,1,KANPUR,115
18-04-07,1,CHANDIGARH,80
18-04-07,4,PONDICHERRY,150
18-04-07,2,NAGPUR,105
18-04-07,3,CUTTACK,150
18-04-07,1,DELHI,108
18-04-07,4,CHENNAI,210
18-04-07,2,BHOPAL,110
25-04-07,4,VIJAYAWADA,120
25-04-07,2,MUMBAI,138
25-04-07,2,NAGPUR,100
25-04-07,2,AHMEDABAD,140
25-04-07,2,JAIPUR,80
25-04-07,4,BANGALORE,220
25-04-07,1,AMRITSAR,160
25-04-07,1,LUDHIANA,160
25-04-07,1,LUCKNOW,180
25-04-07,1,MANDI,NA
25-04-07,1,SHIMLA,100
25-04-07,4,CHENNAI,210
25-04-07,3,KOLKATA,100
25-04-07,3,AIZAWL,120
25-04-07,3,PATNA,120
25-04-07,2,PANAJI,100
25-04-07,1,SRINAGAR,NA
25-04-07,1,JAMMU,NA
25-04-07,3,GUWAHATI,NA
25-04-07,2,RAJKOT,120
25-04-07,4,MADURAI,160
25-04-07,1,CHANDIGARH,80
25-04-07,4,PONDICHERRY,150
25-04-07,3,AGARTALA,100
25-04-07,1,KANPUR,115
25-04-07,4,ERNAKULAM,80
25-04-07,2,BHOPAL,110
25-04-07,2,INDORE,100
25-04-07,3,SHILLONG,120
25-04-07,3,BHUBANESHWAR,130
25-04-07,3,CUTTACK,150
25-04-07,2,JODHPUR,NA
25-04-07,1,HISAR,100
25-04-07,1,KARNAL,120
25-04-07,1,DELHI,108
25-04-07,4,HYDERABAD,120
25-04-07,4,THIRUVANANTHAPURAM,80
02-05-07,1,CHANDIGARH,100
02-05-07,1,MANDI,NA
02-05-07,1,SHIMLA,100
02-05-07,2,MUMBAI,138
02-05-07,3,SHILLONG,120
02-05-07,1,HISAR,100
02-05-07,1,KARNAL,120
02-05-07,4,CHENNAI,210
02-05-07,4,HYDERABAD,120
02-05-07,1,DELHI,107
02-05-07,2,NAGPUR,105
02-05-07,1,LUCKNOW,180
02-05-07,4,VIJAYAWADA,120
02-05-07,3,GUWAHATI,NA
02-05-07,3,PATNA,120
02-05-07,2,AHMEDABAD,140
02-05-07,2,RAJKOT,120
02-05-07,2,PANAJI,100
02-05-07,1,SRINAGAR,NA
02-05-07,1,JAMMU,NA
02-05-07,4,THIRUVANANTHAPURAM,80
02-05-07,4,ERNAKULAM,80
02-05-07,2,BHOPAL,110
02-05-07,2,INDORE,100
02-05-07,3,AIZAWL,120
02-05-07,3,BHUBANESHWAR,130
02-05-07,3,CUTTACK,150
02-05-07,1,AMRITSAR,160
02-05-07,1,LUDHIANA,160
02-05-07,2,JAIPUR,80
02-05-07,2,JODHPUR,NA
02-05-07,4,MADURAI,160
02-05-07,1,KANPUR,115
02-05-07,3,AGARTALA,100
02-05-07,3,KOLKATA,100
02-05-07,4,BANGALORE,220
02-05-07,4,PONDICHERRY,150
09-05-07,4,HYDERABAD,120
09-05-07,2,BHOPAL,110
09-05-07,3,GUWAHATI,NA
09-05-07,2,AHMEDABAD,140
09-05-07,2,RAJKOT,120
09-05-07,2,PANAJI,100
09-05-07,1,SRINAGAR,NA
09-05-07,1,JAMMU,NA
09-05-07,2,JAIPUR,80
09-05-07,3,SHILLONG,140
09-05-07,3,BHUBANESHWAR,130
09-05-07,4,BANGALORE,220
09-05-07,1,DELHI,107
09-05-07,3,PATNA,120
09-05-07,4,VIJAYAWADA,120
09-05-07,3,KOLKATA,100
09-05-07,2,INDORE,100
09-05-07,1,HISAR,100
09-05-07,1,KARNAL,120
09-05-07,1,MANDI,NA
09-05-07,1,SHIMLA,100
09-05-07,4,ERNAKULAM,80
09-05-07,1,AMRITSAR,160
09-05-07,1,LUDHIANA,160
09-05-07,3,CUTTACK,150
09-05-07,2,NAGPUR,105
09-05-07,4,PONDICHERRY,150
09-05-07,2,JODHPUR,NA
09-05-07,4,CHENNAI,210
09-05-07,4,MADURAI,160
09-05-07,1,LUCKNOW,180
09-05-07,1,KANPUR,115
09-05-07,1,CHANDIGARH,100
09-05-07,3,AGARTALA,100
09-05-07,3,CUTTACK,150
09-05-07,4,HYDERABAD,120
09-05-07,3,AGARTALA,100
09-05-07,2,BHOPAL,110
09-05-07,4,THIRUVANANTHAPURAM,80
09-05-07,3,AIZAWL,120
09-05-07,2,MUMBAI,138
09-05-07,3,KOLKATA,100
09-05-07,1,MANDI,NA
16-05-07,3,PATNA,120
16-05-07,3,GUWAHATI,NA
16-05-07,2,AHMEDABAD,140
16-05-07,2,RAJKOT,120
16-05-07,2,PANAJI,100
16-05-07,1,SHIMLA,100
16-05-07,1,MANDI,NA
16-05-07,1,SRINAGAR,NA
16-05-07,1,JAMMU,NA
16-05-07,4,THIRUVANANTHAPURAM,80
16-05-07,4,ERNAKULAM,82
16-05-07,2,INDORE,100
16-05-07,3,SHILLONG,150
16-05-07,1,AMRITSAR,160
16-05-07,1,LUDHIANA,160
16-05-07,2,JODHPUR,NA
16-05-07,4,MADURAI,160
16-05-07,1,LUCKNOW,180
16-05-07,1,KANPUR,115
16-05-07,1,CHANDIGARH,100
16-05-07,3,AGARTALA,100
16-05-07,3,BHUBANESHWAR,130
16-05-07,3,AIZAWL,120
16-05-07,2,JAIPUR,80
16-05-07,1,DELHI,105
16-05-07,1,HISAR,100
16-05-07,4,CHENNAI,210
16-05-07,2,NAGPUR,105
16-05-07,4,HYDERABAD,120
16-05-07,4,VIJAYAWADA,120
16-05-07,3,CUTTACK,150
16-05-07,1,KARNAL,120
16-05-07,4,BANGALORE,220
16-05-07,2,BHOPAL,110
16-05-07,3,KOLKATA,100
16-05-07,2,MUMBAI,138
16-05-07,4,PONDICHERRY,150
23-05-07,1,HISAR,100
23-05-07,4,THIRUVANANTHAPURAM,80
23-05-07,4,HYDERABAD,120
23-05-07,4,VIJAYAWADA,120
23-05-07,3,GUWAHATI,NA
23-05-07,3,PATNA,120
23-05-07,2,AHMEDABAD,140
23-05-07,2,RAJKOT,120
23-05-07,2,PANAJI,100
23-05-07,1,SRINAGAR,NA
23-05-07,1,JAMMU,NA
23-05-07,4,BANGALORE,220
23-05-07,2,BHOPAL,110
23-05-07,2,INDORE,100
23-05-07,2,MUMBAI,138
23-05-07,2,NAGPUR,105
23-05-07,3,AIZAWL,120
23-05-07,3,BHUBANESHWAR,130
23-05-07,3,CUTTACK,150
23-05-07,1,AMRITSAR,160
23-05-07,1,LUDHIANA,160
23-05-07,2,JAIPUR,80
23-05-07,2,JODHPUR,NA
23-05-07,4,MADURAI,160
23-05-07,1,LUCKNOW,180
23-05-07,1,KANPUR,115
23-05-07,3,KOLKATA,100
23-05-07,1,CHANDIGARH,100
23-05-07,1,DELHI,105
23-05-07,4,PONDICHERRY,150
23-05-07,3,AGARTALA,100
23-05-07,4,CHENNAI,210
23-05-07,3,SHILLONG,150
23-05-07,4,ERNAKULAM,82
23-05-07,1,MANDI,NA
23-05-07,1,SHIMLA,100
23-05-07,1,KARNAL,120
30-05-07,1,KARNAL,120
30-05-07,3,PATNA,120
30-05-07,4,ERNAKULAM,82
30-05-07,3,AGARTALA,100
30-05-07,2,RAJKOT,120
30-05-07,2,INDORE,100
30-05-07,1,AMRITSAR,160
30-05-07,3,AIZAWL,120
30-05-07,1,HISAR,100
30-05-07,3,CUTTACK,150
30-05-07,3,BHUBANESHWAR,130
30-05-07,4,CHENNAI,NA
30-05-07,4,MADURAI,160
30-05-07,3,GUWAHATI,NA
30-05-07,2,PANAJI,100
30-05-07,1,SHIMLA,100
30-05-07,1,MANDI,NA
30-05-07,1,SRINAGAR,NA
30-05-07,1,JAMMU,NA
30-05-07,3,SHILLONG,150
30-05-07,2,JODHPUR,NA
30-05-07,1,LUCKNOW,180
30-05-07,1,KANPUR,115
30-05-07,1,CHANDIGARH,100
30-05-07,4,THIRUVANANTHAPURAM,80
30-05-07,2,BHOPAL,110
30-05-07,1,LUDHIANA,160
30-05-07,1,DELHI,107
30-05-07,2,JAIPUR,80
30-05-07,2,MUMBAI,138
30-05-07,4,BANGALORE,220
30-05-07,4,HYDERABAD,120
30-05-07,4,VIJAYAWADA,120
30-05-07,3,KOLKATA,100
30-05-07,2,AHMEDABAD,140
30-05-07,2,NAGPUR,105
30-05-07,4,PONDICHERRY,150
06-06-07,1,AMRITSAR,160
06-06-07,1,DELHI,107
06-06-07,2,PANAJI,100
06-06-07,3,KOLKATA,100
06-06-07,4,BANGALORE,220
06-06-07,3,CUTTACK,150
06-06-07,3,BHUBANESHWAR,130
06-06-07,3,AGARTALA,100
06-06-07,2,JAIPUR,80
06-06-07,1,MANDI,NA
06-06-07,1,SHIMLA,100
06-06-07,2,AHMEDABAD,140
06-06-07,4,PONDICHERRY,150
06-06-07,4,HYDERABAD,120
06-06-07,4,VIJAYAWADA,120
06-06-07,3,GUWAHATI,NA
06-06-07,3,PATNA,120
06-06-07,2,RAJKOT,120
06-06-07,1,LUDHIANA,160
06-06-07,1,HISAR,100
06-06-07,1,KARNAL,120
06-06-07,1,SRINAGAR,NA
06-06-07,1,JAMMU,NA
06-06-07,4,THIRUVANANTHAPURAM,80
06-06-07,4,ERNAKULAM,82
06-06-07,2,BHOPAL,110
06-06-07,2,INDORE,100
06-06-07,2,MUMBAI,138
06-06-07,2,NAGPUR,105
06-06-07,3,SHILLONG,150
06-06-07,3,AIZAWL,120
06-06-07,2,JODHPUR,NA
06-06-07,4,CHENNAI,NA
06-06-07,4,MADURAI,160
06-06-07,1,LUCKNOW,180
06-06-07,1,KANPUR,115
06-06-07,1,CHANDIGARH,100
13-06-07,1,LUDHIANA,160
13-06-07,2,JAIPUR,80
13-06-07,1,AMRITSAR,160
13-06-07,2,MUMBAI,140
13-06-07,4,HYDERABAD,120
13-06-07,4,VIJAYAWADA,120
13-06-07,3,GUWAHATI,NA
13-06-07,3,PATNA,120
13-06-07,2,AHMEDABAD,140
13-06-07,2,RAJKOT,120
13-06-07,2,PANAJI,100
13-06-07,1,SRINAGAR,NA
13-06-07,1,JAMMU,NA
13-06-07,4,THIRUVANANTHAPURAM,80
13-06-07,4,ERNAKULAM,82
13-06-07,2,INDORE,100
13-06-07,3,SHILLONG,150
13-06-07,3,AIZAWL,120
13-06-07,2,JODHPUR,NA
13-06-07,1,LUCKNOW,180
13-06-07,1,KANPUR,115
13-06-07,3,KOLKATA,100
13-06-07,1,CHANDIGARH,100
13-06-07,4,PONDICHERRY,150
13-06-07,1,DELHI,106
13-06-07,4,BANGALORE,220
13-06-07,3,AGARTALA,100
13-06-07,2,NAGPUR,105
13-06-07,3,CUTTACK,150
13-06-07,3,BHUBANESHWAR,130
13-06-07,1,HISAR,100
13-06-07,1,KARNAL,120
13-06-07,2,BHOPAL,110
13-06-07,4,CHENNAI,NA
13-06-07,4,MADURAI,160
13-06-07,1,MANDI,NA
13-06-07,1,SHIMLA,100
20-06-07,1,DELHI,106
20-06-07,2,MUMBAI,140
20-06-07,2,NAGPUR,105
20-06-07,4,CHENNAI,NA
20-06-07,3,KOLKATA,100
20-06-07,2,PANAJI,100
20-06-07,2,JAIPUR,80
20-06-07,4,HYDERABAD,120
20-06-07,1,HISAR,100
20-06-07,4,PONDICHERRY,150
20-06-07,3,CUTTACK,150
20-06-07,3,BHUBANESHWAR,130
20-06-07,3,AGARTALA,100
20-06-07,1,KARNAL,120
20-06-07,3,AIZAWL,120
20-06-07,1,MANDI,NA
20-06-07,1,SHIMLA,100
20-06-07,4,VIJAYAWADA,120
20-06-07,3,GUWAHATI,NA
20-06-07,3,PATNA,120
20-06-07,2,AHMEDABAD,140
20-06-07,2,RAJKOT,120
20-06-07,1,SRINAGAR,NA
20-06-07,1,JAMMU,NA
20-06-07,4,BANGALORE,220
20-06-07,4,THIRUVANANTHAPURAM,80
20-06-07,4,ERNAKULAM,82
20-06-07,2,BHOPAL,110
20-06-07,2,INDORE,100
20-06-07,3,SHILLONG,150
20-06-07,1,AMRITSAR,160
20-06-07,1,LUDHIANA,160
20-06-07,2,JODHPUR,NA
20-06-07,4,MADURAI,160
20-06-07,1,LUCKNOW,180
20-06-07,1,KANPUR,115
20-06-07,1,CHANDIGARH,100
27-06-07,3,KOLKATA,100
27-06-07,1,MANDI,NA
27-06-07,4,HYDERABAD,120
27-06-07,3,BHUBANESHWAR,130
27-06-07,4,CHENNAI,NA
27-06-07,4,PONDICHERRY,150
27-06-07,1,HISAR,100
27-06-07,2,MUMBAI,140
27-06-07,4,ERNAKULAM,82
27-06-07,1,JAMMU,NA
27-06-07,4,BANGALORE,220
27-06-07,2,BHOPAL,110
27-06-07,2,INDORE,100
27-06-07,3,SHILLONG,150
27-06-07,3,AIZAWL,120
27-06-07,1,AMRITSAR,160
27-06-07,1,LUDHIANA,160
27-06-07,2,JODHPUR,NA
27-06-07,4,MADURAI,160
27-06-07,1,LUCKNOW,180
27-06-07,1,KANPUR,115
27-06-07,1,CHANDIGARH,100
27-06-07,3,AGARTALA,100
27-06-07,1,DELHI,106
27-06-07,2,NAGPUR,105
27-06-07,1,SHIMLA,100
27-06-07,3,CUTTACK,150
27-06-07,1,KARNAL,120
27-06-07,3,GUWAHATI,NA
27-06-07,2,JAIPUR,80
27-06-07,4,VIJAYAWADA,120
27-06-07,4,THIRUVANANTHAPURAM,90
27-06-07,3,PATNA,120
27-06-07,2,AHMEDABAD,140
27-06-07,2,RAJKOT,120
27-06-07,2,PANAJI,100
27-06-07,1,SRINAGAR,NA
04-07-07,4,HYDERABAD,120
04-07-07,4,BANGALORE,220
04-07-07,3,KOLKATA,100
04-07-07,2,PANAJI,100
04-07-07,1,HISAR,100
04-07-07,1,KARNAL,75
04-07-07,3,BHUBANESHWAR,130
04-07-07,1,SHIMLA,100
04-07-07,2,JAIPUR,80
04-07-07,3,GUWAHATI,NA
04-07-07,3,PATNA,120
04-07-07,2,AHMEDABAD,140
04-07-07,2,RAJKOT,120
04-07-07,1,SRINAGAR,NA
04-07-07,1,JAMMU,NA
04-07-07,4,THIRUVANANTHAPURAM,90
04-07-07,4,ERNAKULAM,82
04-07-07,2,BHOPAL,110
04-07-07,2,INDORE,100
04-07-07,3,SHILLONG,150
04-07-07,3,AIZAWL,120
04-07-07,1,AMRITSAR,160
04-07-07,1,LUDHIANA,160
04-07-07,1,LUCKNOW,180
04-07-07,1,KANPUR,115
04-07-07,1,CHANDIGARH,100
04-07-07,4,PONDICHERRY,150
04-07-07,3,AGARTALA,100
04-07-07,2,NAGPUR,105
04-07-07,4,MADURAI,160
04-07-07,2,MUMBAI,140
04-07-07,1,DELHI,106
04-07-07,3,CUTTACK,150
04-07-07,1,MANDI,NA
04-07-07,4,VIJAYAWADA,120
